id,ads_id,device_type,device_id,timestamp
6870,natal_campaign,Desktop,117.116.190.54,2012-01-16T02:00:42.000000
5392,imlek_campaign,Android,24.105.100.224,2020-05-16T14:28:17.000000
7332,natal_campaign,Android,44.74.74.10,2011-12-30T21:13:22.000000
2648,lebaran_campaign,Desktop,197.9.52.181,2008-03-19T10:19:57.000000
7046,natal_campaign,Desktop,52.109.160.74,2006-06-20T20:00:35.000000
8528,natal_campaign,Android,195.137.89.139,2000-03-01T14:34:14.000000
2293,natal_campaign,Desktop,217.77.191.212,2017-03-30T00:08:51.000000
3273,imlek_campaign,Desktop,205.155.19.119,2011-05-16T16:42:27.000000
8215,natal_campaign,IOS,42.212.206.196,1974-03-16T11:27:07.000000
7190,lebaran_campaign,Android,27.162.104.255,2011-07-05T13:16:22.000000
9499,imlek_campaign,Desktop,176.47.210.105,2004-03-31T20:47:30.000000
2712,lebaran_campaign,Desktop,155.189.239.123,2014-06-23T22:24:43.000000
751,natal_campaign,Android,166.79.101.186,2003-03-18T14:08:24.000000
6527,natal_campaign,Android,119.67.6.74,1994-11-29T06:19:26.000000
2013,lebaran_campaign,Android,157.20.104.24,1992-02-08T13:49:27.000000
5701,imlek_campaign,Desktop,113.36.135.180,2018-10-05T10:46:41.000000
3094,lebaran_campaign,Desktop,64.37.96.69,2020-05-28T05:43:45.000000
6288,natal_campaign,Desktop,189.85.160.141,1990-02-06T14:18:16.000000
3559,lebaran_campaign,Android,101.190.131.239,2005-07-29T11:01:57.000000
5234,lebaran_campaign,Android,38.106.31.121,2015-04-03T13:56:49.000000
1644,lebaran_campaign,Android,201.216.58.54,1995-05-01T06:03:40.000000
1320,imlek_campaign,IOS,69.64.134.110,2011-06-22T07:43:54.000000
604,lebaran_campaign,Desktop,83.57.159.221,1972-01-13T02:13:02.000000
2195,natal_campaign,Desktop,63.114.55.242,1980-11-17T08:35:20.000000
789,natal_campaign,IOS,136.32.205.200,2004-10-24T00:36:44.000000
3170,natal_campaign,Desktop,44.113.85.157,2002-03-08T22:44:41.000000
9632,imlek_campaign,Desktop,147.45.108.137,1979-11-09T14:50:17.000000
545,imlek_campaign,IOS,11.169.187.247,2017-04-29T18:39:04.000000
518,imlek_campaign,Android,124.227.182.167,2019-01-24T05:51:10.000000
4686,lebaran_campaign,IOS,15.238.216.161,2010-02-15T00:01:23.000000
2358,lebaran_campaign,IOS,80.67.91.205,1985-10-26T01:40:48.000000
8191,imlek_campaign,Android,82.113.133.16,2003-12-06T11:08:54.000000
2680,imlek_campaign,Android,163.5.233.71,1983-09-18T01:16:04.000000
8580,imlek_campaign,Android,173.128.110.117,2013-02-05T08:27:45.000000
3080,imlek_campaign,Android,216.123.153.2,1973-07-01T05:09:55.000000
4620,natal_campaign,IOS,72.161.106.201,1983-06-24T05:51:10.000000
3002,natal_campaign,IOS,215.186.187.190,1989-08-04T03:06:43.000000
7908,imlek_campaign,IOS,174.93.139.92,2012-02-28T00:17:06.000000
3205,imlek_campaign,IOS,125.193.45.33,2001-12-01T20:09:05.000000
366,lebaran_campaign,Android,169.166.249.238,2004-10-12T11:58:00.000000
8085,natal_campaign,Desktop,194.164.77.77,2006-11-21T03:26:32.000000
361,natal_campaign,IOS,92.29.84.175,1974-09-02T23:03:46.000000
7918,lebaran_campaign,Android,179.180.68.167,2005-04-17T23:01:24.000000
9649,imlek_campaign,Desktop,223.213.132.59,1979-12-07T11:57:10.000000
9469,imlek_campaign,Desktop,173.138.145.22,1971-04-05T05:22:39.000000
4152,lebaran_campaign,IOS,190.55.94.254,2020-04-05T04:59:28.000000
7675,imlek_campaign,Desktop,159.73.254.10,2018-02-21T12:34:06.000000
1205,lebaran_campaign,Desktop,118.96.107.217,2000-04-24T18:09:07.000000
753,lebaran_campaign,Desktop,184.88.133.105,1971-07-22T14:57:14.000000
4897,imlek_campaign,Desktop,162.249.186.204,1970-11-09T02:22:31.000000
5677,imlek_campaign,Desktop,97.112.49.150,2015-05-03T14:47:10.000000
1016,imlek_campaign,IOS,21.131.33.60,2019-11-25T20:07:42.000000
9077,lebaran_campaign,Android,174.96.144.214,2005-04-16T20:59:16.000000
5583,lebaran_campaign,Desktop,177.113.80.92,1983-10-17T21:25:03.000000
9559,lebaran_campaign,IOS,130.104.3.8,1975-11-26T09:16:06.000000
4691,lebaran_campaign,IOS,119.98.132.42,1978-02-26T13:44:55.000000
8206,imlek_campaign,Desktop,119.81.120.126,2002-02-19T13:23:18.000000
360,natal_campaign,Android,7.86.219.93,2023-08-18T13:19:12.000000
9561,imlek_campaign,IOS,24.57.132.22,1996-05-07T09:55:47.000000
7782,natal_campaign,Android,210.195.5.207,1983-04-20T11:16:17.000000
876,natal_campaign,IOS,150.112.203.179,2002-03-08T03:46:47.000000
7390,natal_campaign,Desktop,78.34.247.183,2004-06-02T22:40:36.000000
593,natal_campaign,Android,51.208.112.112,1984-02-13T15:38:52.000000
3384,lebaran_campaign,Desktop,89.91.197.205,1990-11-27T10:29:03.000000
2305,imlek_campaign,IOS,90.102.150.221,2004-05-30T07:03:37.000000
3183,natal_campaign,Desktop,24.52.121.130,1990-10-20T08:27:58.000000
1813,imlek_campaign,IOS,220.151.37.121,1998-05-28T17:31:49.000000
8388,lebaran_campaign,Android,95.140.217.32,1978-09-07T23:46:16.000000
6257,natal_campaign,Desktop,151.223.184.12,1980-04-07T16:00:00.000000
5006,imlek_campaign,IOS,190.193.207.211,2000-04-21T10:29:36.000000
9611,imlek_campaign,IOS,172.198.53.61,1984-08-04T01:02:21.000000
4882,lebaran_campaign,Android,117.245.210.229,2015-01-11T19:05:33.000000
5791,natal_campaign,IOS,61.196.120.181,1978-12-20T11:08:31.000000
8567,lebaran_campaign,IOS,6.182.175.124,1979-10-07T00:44:24.000000
1456,lebaran_campaign,Android,47.143.81.108,1987-07-10T02:24:44.000000
9151,lebaran_campaign,IOS,134.18.60.144,1980-08-30T19:40:34.000000
9169,imlek_campaign,Desktop,182.191.56.117,2020-05-31T12:54:35.000000
6811,lebaran_campaign,Desktop,167.79.39.97,2018-05-27T12:01:44.000000
8630,natal_campaign,IOS,163.143.5.196,1979-04-05T21:42:41.000000
4725,imlek_campaign,Android,203.93.181.163,2011-10-25T13:27:10.000000
3700,imlek_campaign,Android,41.240.204.83,2021-12-03T15:57:53.000000
1757,lebaran_campaign,IOS,33.98.79.85,1993-08-25T02:35:17.000000
6627,lebaran_campaign,IOS,51.87.146.73,2015-01-19T23:50:37.000000
3787,natal_campaign,IOS,193.136.153.173,2016-03-20T14:26:02.000000
6297,imlek_campaign,Desktop,168.55.146.223,2022-11-09T04:03:25.000000
986,natal_campaign,Desktop,204.56.175.32,1975-12-12T14:40:24.000000
6020,natal_campaign,Desktop,80.38.158.62,1987-01-21T01:47:20.000000
2422,natal_campaign,Android,148.97.130.87,1970-02-03T17:38:29.000000
4279,imlek_campaign,IOS,15.20.156.135,2019-05-02T23:19:13.000000
6813,imlek_campaign,Android,74.129.122.14,2012-04-04T18:01:25.000000
5895,natal_campaign,IOS,104.14.240.63,2021-08-25T12:46:19.000000
1500,lebaran_campaign,Android,88.56.205.82,2004-12-27T13:23:49.000000
3101,lebaran_campaign,Desktop,208.247.34.122,2022-03-24T14:06:03.000000
7328,lebaran_campaign,Android,179.34.212.25,1971-07-25T10:43:12.000000
9041,natal_campaign,IOS,105.228.111.65,2014-08-13T22:14:37.000000
1302,natal_campaign,Desktop,82.32.51.114,1973-05-17T08:57:26.000000
6253,lebaran_campaign,Desktop,213.43.29.127,2008-02-22T11:47:14.000000
6540,imlek_campaign,Android,211.232.232.0,1983-04-25T19:15:09.000000
440,lebaran_campaign,IOS,200.44.56.191,1975-11-09T10:41:46.000000
4958,imlek_campaign,Desktop,174.122.136.24,1993-01-08T15:26:16.000000
2201,natal_campaign,Android,86.203.198.141,1999-02-04T00:58:47.000000
419,imlek_campaign,Desktop,109.121.153.110,2019-09-25T07:31:53.000000
6353,lebaran_campaign,Desktop,126.170.28.207,1991-06-25T21:34:22.000000
6948,lebaran_campaign,Android,19.57.229.47,1970-02-16T03:59:21.000000
9337,lebaran_campaign,Android,105.68.221.11,1991-02-24T00:09:49.000000
3941,natal_campaign,Android,45.182.32.109,2016-04-14T16:38:43.000000
5621,lebaran_campaign,Android,88.112.80.73,1983-02-21T14:49:05.000000
8057,lebaran_campaign,Android,71.238.37.198,2021-01-05T03:43:07.000000
2443,imlek_campaign,IOS,147.43.89.20,1995-11-23T00:41:33.000000
5486,lebaran_campaign,Android,149.199.1.132,1991-07-01T17:12:42.000000
3063,imlek_campaign,Desktop,215.99.173.196,2012-11-07T05:48:29.000000
9391,lebaran_campaign,IOS,201.229.104.211,2023-07-19T21:40:24.000000
5454,imlek_campaign,Android,207.214.144.101,2010-11-28T09:49:31.000000
1654,lebaran_campaign,Desktop,86.83.48.253,2023-01-27T06:52:46.000000
5888,natal_campaign,Desktop,222.216.72.54,2006-01-09T00:07:43.000000
7506,natal_campaign,Desktop,10.122.154.97,1976-09-12T05:17:06.000000
3389,lebaran_campaign,Desktop,199.130.40.225,2003-10-10T08:20:13.000000
9695,imlek_campaign,Desktop,139.158.70.217,1992-05-15T00:05:50.000000
9889,imlek_campaign,Android,2.237.172.166,1982-04-09T13:54:40.000000
1567,imlek_campaign,Android,205.94.163.187,1996-02-22T02:34:56.000000
6382,natal_campaign,Desktop,78.40.167.107,1980-10-23T22:53:02.000000
6147,natal_campaign,Android,139.37.56.167,1975-09-04T09:10:38.000000
1280,imlek_campaign,Android,58.25.124.115,2002-12-21T11:17:03.000000
706,natal_campaign,Desktop,45.116.221.150,1995-08-17T15:18:50.000000
9314,imlek_campaign,Android,199.182.139.106,2004-03-28T17:31:19.000000
9260,lebaran_campaign,Desktop,117.152.122.39,2011-03-21T19:48:44.000000
4336,natal_campaign,Desktop,214.111.185.202,1973-07-15T11:36:45.000000
2118,imlek_campaign,IOS,20.10.202.182,1975-06-11T00:04:49.000000
2288,natal_campaign,Desktop,181.213.233.162,2020-03-29T21:33:32.000000
4727,lebaran_campaign,Desktop,22.56.176.204,2020-04-19T22:20:36.000000
5974,lebaran_campaign,IOS,104.191.112.134,1996-10-10T22:14:09.000000
3068,lebaran_campaign,Android,104.138.9.20,1989-10-27T22:18:20.000000
7916,imlek_campaign,IOS,139.13.150.206,2018-07-19T23:30:35.000000
4956,imlek_campaign,IOS,80.240.141.119,1972-01-25T05:11:11.000000
9425,lebaran_campaign,Android,132.2.8.122,1973-06-24T02:59:35.000000
7530,imlek_campaign,IOS,124.106.48.249,1998-12-27T06:30:20.000000
2726,imlek_campaign,Android,201.242.31.71,2019-07-28T15:57:32.000000
8209,natal_campaign,IOS,94.138.207.67,1975-06-10T12:25:58.000000
1942,natal_campaign,Desktop,97.35.29.51,2022-12-03T22:17:50.000000
4110,lebaran_campaign,IOS,137.212.85.206,2009-01-09T22:18:25.000000
392,lebaran_campaign,IOS,112.220.242.58,2008-12-05T22:22:33.000000
6386,lebaran_campaign,Android,191.32.109.12,2020-05-29T07:21:56.000000
5248,natal_campaign,IOS,53.148.50.136,1986-07-13T17:27:44.000000
3146,imlek_campaign,IOS,126.168.92.8,2018-01-17T08:06:49.000000
2790,natal_campaign,Android,56.149.57.130,1975-07-01T11:36:36.000000
1581,lebaran_campaign,Desktop,80.227.187.170,1995-01-04T22:58:47.000000
6523,lebaran_campaign,Android,142.237.145.143,2005-03-10T16:16:56.000000
3421,natal_campaign,IOS,33.87.178.154,1972-02-08T17:36:50.000000
662,imlek_campaign,Android,221.53.164.219,1971-07-29T11:44:03.000000
5242,natal_campaign,Android,96.63.235.30,1993-11-14T17:10:57.000000
2862,lebaran_campaign,IOS,123.106.107.152,1972-04-30T17:58:17.000000
2136,lebaran_campaign,Android,4.246.14.194,1991-12-29T09:46:06.000000
9605,lebaran_campaign,IOS,198.48.171.28,2002-07-09T10:35:29.000000
1421,lebaran_campaign,Desktop,187.187.2.44,2023-05-23T05:25:29.000000
4320,imlek_campaign,Android,63.232.109.254,1999-05-21T15:19:18.000000
3831,natal_campaign,IOS,71.105.51.205,1970-09-10T23:32:31.000000
7427,lebaran_campaign,Android,142.140.88.210,1982-08-09T05:14:08.000000
7864,imlek_campaign,Desktop,149.10.143.139,2000-08-24T01:28:15.000000
9801,natal_campaign,Android,105.136.126.170,1982-06-11T00:24:30.000000
4177,imlek_campaign,Android,57.170.90.31,2013-12-01T08:39:57.000000
8315,imlek_campaign,Desktop,101.12.95.119,1996-11-08T04:28:32.000000
3380,imlek_campaign,Android,10.1.34.130,2014-02-15T20:17:57.000000
1615,lebaran_campaign,IOS,201.178.254.172,2000-09-07T19:57:26.000000
764,natal_campaign,IOS,4.168.23.34,2003-06-05T23:52:35.000000
2823,lebaran_campaign,Desktop,46.16.113.128,2020-04-29T18:20:35.000000
8363,imlek_campaign,IOS,147.74.71.195,1996-11-20T14:36:40.000000
228,imlek_campaign,IOS,176.103.119.130,2013-04-10T11:19:52.000000
1450,lebaran_campaign,Android,135.237.47.234,2021-03-13T00:07:48.000000
7436,lebaran_campaign,Android,185.60.25.44,1971-04-21T10:02:30.000000
1265,imlek_campaign,Android,16.128.124.32,1988-08-24T06:47:16.000000
8246,lebaran_campaign,Desktop,21.135.37.238,1985-08-02T18:54:37.000000
3211,natal_campaign,Android,42.159.108.198,1975-05-31T05:49:22.000000
2494,imlek_campaign,IOS,207.38.160.4,2004-05-23T07:23:38.000000
7613,natal_campaign,Android,10.207.218.185,2022-03-30T14:38:41.000000
9064,lebaran_campaign,IOS,117.189.250.219,2011-07-29T22:03:17.000000
6918,lebaran_campaign,IOS,56.240.183.6,2015-07-21T15:25:27.000000
5875,imlek_campaign,Android,157.236.190.153,1984-08-09T19:20:35.000000
8224,lebaran_campaign,IOS,143.51.82.232,1970-01-12T01:02:33.000000
4476,imlek_campaign,Desktop,210.215.35.93,2017-02-08T21:00:50.000000
5761,natal_campaign,Android,219.73.95.15,1979-05-23T01:49:05.000000
9775,lebaran_campaign,Desktop,116.56.149.147,2015-11-21T20:50:24.000000
7995,natal_campaign,Desktop,182.200.100.255,2008-09-14T06:11:35.000000
9721,lebaran_campaign,Desktop,69.37.24.186,1997-07-15T22:04:35.000000
1394,imlek_campaign,IOS,32.25.62.125,1992-11-11T06:24:44.000000
7818,imlek_campaign,Desktop,100.36.34.70,1997-03-11T14:31:17.000000
7665,imlek_campaign,Android,161.76.13.18,2015-06-15T22:23:32.000000
8649,natal_campaign,IOS,38.30.87.177,1995-06-23T18:08:27.000000
4596,natal_campaign,Desktop,73.231.229.84,1986-10-24T04:04:42.000000
4678,imlek_campaign,IOS,147.21.173.140,1974-11-13T03:55:39.000000
9465,lebaran_campaign,IOS,192.227.42.155,1999-07-11T00:40:01.000000
177,natal_campaign,IOS,212.111.8.186,2009-01-20T21:22:48.000000
8136,lebaran_campaign,IOS,69.220.29.108,1971-11-22T17:07:14.000000
6548,natal_campaign,IOS,158.49.18.141,2015-04-11T22:21:11.000000
4692,imlek_campaign,IOS,200.80.254.31,1973-07-10T17:54:44.000000
5375,lebaran_campaign,Android,144.241.191.127,1984-01-09T06:56:15.000000
2796,imlek_campaign,IOS,94.64.38.77,1994-09-12T20:33:28.000000
5178,lebaran_campaign,IOS,118.69.118.122,2014-07-22T21:43:17.000000
5797,natal_campaign,Desktop,69.17.17.220,1996-12-14T01:23:09.000000
5889,natal_campaign,IOS,68.159.98.40,2012-11-18T05:34:42.000000
5675,lebaran_campaign,IOS,173.153.43.56,1985-11-27T14:46:17.000000
8684,imlek_campaign,IOS,221.238.176.3,2005-11-16T15:47:20.000000
1707,imlek_campaign,IOS,217.10.8.116,2019-06-07T14:20:13.000000
7144,imlek_campaign,Android,38.89.90.55,1985-05-07T09:10:44.000000
5163,natal_campaign,Desktop,151.195.164.116,2001-01-13T10:59:05.000000
8904,imlek_campaign,Android,131.147.75.176,2018-11-29T18:02:32.000000
1951,lebaran_campaign,Desktop,159.177.161.211,2022-09-01T22:17:38.000000
9903,lebaran_campaign,IOS,201.30.16.193,1976-03-21T07:46:56.000000
735,natal_campaign,Desktop,214.183.16.161,1970-02-19T20:55:49.000000
4651,imlek_campaign,Desktop,103.51.14.235,1975-06-23T17:02:48.000000
2248,natal_campaign,Desktop,197.57.214.109,2000-06-20T13:25:05.000000
4669,natal_campaign,Desktop,55.212.27.226,2003-09-03T23:51:23.000000
1934,imlek_campaign,Android,201.144.219.78,1973-03-16T19:57:02.000000
7283,imlek_campaign,Android,140.243.144.178,1973-06-26T14:35:30.000000
1034,imlek_campaign,IOS,6.87.200.233,2018-08-15T17:13:00.000000
1351,imlek_campaign,IOS,32.53.213.140,2007-08-14T20:13:24.000000
3605,natal_campaign,Desktop,158.24.138.249,1992-03-24T11:47:56.000000
5230,lebaran_campaign,IOS,129.31.108.241,2010-09-16T14:52:42.000000
8883,lebaran_campaign,Desktop,73.82.71.146,2014-11-02T13:09:19.000000
8683,lebaran_campaign,IOS,132.124.37.32,1991-04-16T08:11:22.000000
1797,imlek_campaign,Android,79.144.222.40,2001-12-21T06:58:27.000000
670,natal_campaign,Desktop,83.37.198.240,2014-07-05T16:04:52.000000
1570,natal_campaign,Desktop,172.221.233.11,2009-05-28T08:59:19.000000
4129,imlek_campaign,Desktop,15.12.169.213,2014-04-16T10:26:37.000000
1855,lebaran_campaign,Android,78.147.254.21,1994-02-16T22:51:14.000000
7768,imlek_campaign,IOS,12.35.64.208,2007-10-12T21:53:44.000000
1048,imlek_campaign,IOS,116.152.45.110,2000-10-13T22:58:06.000000
9738,natal_campaign,IOS,223.170.1.118,1982-01-27T23:58:49.000000
6291,imlek_campaign,IOS,148.174.69.164,1971-11-27T00:40:28.000000
7954,imlek_campaign,Desktop,58.104.133.34,1970-06-17T05:27:13.000000
6094,imlek_campaign,IOS,217.9.177.241,2018-10-13T18:43:50.000000
6061,lebaran_campaign,Desktop,222.0.235.210,2008-06-12T00:33:38.000000
7258,lebaran_campaign,Desktop,151.176.50.18,1993-08-29T19:00:45.000000
2689,imlek_campaign,Android,105.135.80.18,1990-06-14T17:52:47.000000
4939,lebaran_campaign,Desktop,168.142.110.114,1982-06-08T13:14:54.000000
8863,natal_campaign,Android,29.56.32.64,1999-11-11T08:19:22.000000
8990,imlek_campaign,Android,64.6.67.166,1976-01-07T06:37:07.000000
161,imlek_campaign,Android,106.199.239.179,1979-02-19T05:06:15.000000
5474,imlek_campaign,Desktop,9.31.100.17,1994-08-01T08:46:45.000000
5745,lebaran_campaign,Desktop,102.53.3.218,1988-02-03T02:01:04.000000
9856,natal_campaign,Desktop,84.103.150.89,2017-09-08T01:23:22.000000
3965,natal_campaign,Android,167.224.11.65,1982-05-14T14:48:38.000000
5384,natal_campaign,IOS,213.112.202.11,2011-05-03T03:09:11.000000
9361,lebaran_campaign,Desktop,216.79.0.74,2022-02-11T14:34:59.000000
7251,natal_campaign,Desktop,74.121.36.23,1983-06-30T10:08:48.000000
342,imlek_campaign,IOS,46.164.153.197,2007-11-20T13:47:26.000000
5959,imlek_campaign,Desktop,154.221.145.118,1993-06-27T13:25:39.000000
1403,imlek_campaign,IOS,172.21.16.192,1989-01-21T20:04:46.000000
4676,imlek_campaign,Desktop,35.34.141.227,1989-06-30T23:24:25.000000
8824,lebaran_campaign,IOS,192.3.247.206,2001-10-12T04:35:01.000000
1583,imlek_campaign,Android,13.81.154.27,2004-02-24T22:02:32.000000
6836,lebaran_campaign,IOS,11.120.11.87,2023-02-20T18:44:28.000000
3990,imlek_campaign,Android,169.130.183.123,2015-06-04T15:55:50.000000
2784,natal_campaign,Android,89.3.229.30,2001-06-24T06:36:39.000000
2749,lebaran_campaign,IOS,145.212.125.0,2017-05-17T15:07:20.000000
3309,imlek_campaign,Desktop,88.129.232.131,2015-04-09T02:40:22.000000
6863,natal_campaign,Android,108.104.215.46,1999-11-07T14:58:55.000000
7788,lebaran_campaign,Desktop,154.6.31.227,1975-10-24T18:15:15.000000
489,natal_campaign,IOS,107.89.105.53,1997-12-19T21:42:41.000000
5764,imlek_campaign,Android,83.17.102.6,1997-01-02T09:59:17.000000
8532,imlek_campaign,Desktop,151.29.254.167,1999-10-16T13:33:53.000000
1458,natal_campaign,Desktop,70.25.237.76,2009-05-27T12:07:18.000000
9059,lebaran_campaign,Android,121.75.22.140,2014-08-25T01:26:58.000000
9120,natal_campaign,IOS,49.178.40.87,2001-10-15T09:14:37.000000
2851,lebaran_campaign,IOS,186.199.97.57,1995-11-10T06:35:36.000000
4588,lebaran_campaign,Android,149.213.179.146,2018-06-24T21:18:48.000000
9399,lebaran_campaign,IOS,52.102.246.29,2000-06-06T09:11:53.000000
1796,lebaran_campaign,IOS,41.235.203.137,2002-06-30T11:20:44.000000
7840,natal_campaign,IOS,189.233.122.159,2009-05-12T17:50:40.000000
6120,natal_campaign,IOS,140.25.205.20,1998-08-17T00:14:02.000000
4641,lebaran_campaign,Desktop,20.47.70.246,1972-10-23T19:23:46.000000
5618,natal_campaign,Desktop,155.21.248.129,1971-01-12T15:06:37.000000
9153,lebaran_campaign,Desktop,152.131.173.167,2009-12-29T19:56:39.000000
2760,imlek_campaign,Desktop,219.75.113.17,2007-11-28T13:17:24.000000
353,natal_campaign,Desktop,48.156.8.78,1991-07-16T01:34:43.000000
1809,imlek_campaign,IOS,87.66.71.201,1983-12-16T18:23:57.000000
5778,natal_campaign,Android,165.143.149.134,2006-10-06T01:37:10.000000
3250,lebaran_campaign,Desktop,191.193.248.230,2004-02-28T09:57:33.000000
2522,lebaran_campaign,IOS,79.248.235.114,1985-08-29T04:39:40.000000
4156,imlek_campaign,IOS,4.222.130.62,1974-07-12T08:01:11.000000
1000,imlek_campaign,Android,60.127.174.218,2000-02-07T12:12:09.000000
8493,natal_campaign,Android,220.18.176.231,2001-07-09T20:04:25.000000
9432,lebaran_campaign,IOS,201.107.223.76,2003-09-28T09:40:21.000000
4058,imlek_campaign,Desktop,2.132.218.17,2009-12-16T07:16:54.000000
6347,natal_campaign,Android,86.234.238.203,1973-05-29T21:25:45.000000
7939,natal_campaign,Desktop,165.70.252.195,2007-07-14T16:25:31.000000
6275,natal_campaign,Desktop,68.147.103.201,2005-11-30T23:54:35.000000
4794,natal_campaign,Android,23.212.155.225,2002-09-28T14:34:02.000000
2788,imlek_campaign,IOS,183.229.84.242,2017-10-21T13:25:34.000000
1544,natal_campaign,IOS,144.112.31.183,1973-06-15T09:18:04.000000
5820,imlek_campaign,IOS,82.154.250.241,1988-11-05T23:06:03.000000
637,imlek_campaign,Desktop,158.160.197.211,1988-01-10T12:56:01.000000
3369,natal_campaign,Android,34.218.46.65,2014-05-21T13:53:46.000000
9501,lebaran_campaign,Desktop,117.107.167.72,1994-01-20T07:15:04.000000
95,natal_campaign,IOS,222.18.116.41,1987-02-07T12:20:12.000000
1624,imlek_campaign,Android,69.87.202.107,1974-12-07T03:51:17.000000
8893,imlek_campaign,IOS,120.3.211.60,2003-07-03T15:39:07.000000
170,natal_campaign,Desktop,118.110.121.165,1988-10-23T07:42:45.000000
6393,imlek_campaign,IOS,159.19.63.220,1992-06-25T01:47:02.000000
1348,imlek_campaign,Android,128.101.44.189,1996-09-16T15:03:23.000000
7099,imlek_campaign,IOS,169.198.110.46,1998-02-25T08:17:48.000000
2548,natal_campaign,IOS,79.28.205.64,1978-09-23T09:49:23.000000
1731,natal_campaign,IOS,66.233.142.89,1978-07-17T12:51:04.000000
1964,lebaran_campaign,IOS,144.49.194.205,2011-05-06T10:46:31.000000
1619,natal_campaign,Desktop,101.249.140.35,1993-05-20T13:33:32.000000
827,imlek_campaign,Android,130.83.12.244,1981-10-23T15:24:53.000000
4992,imlek_campaign,IOS,171.64.126.210,1992-01-21T21:41:12.000000
3845,lebaran_campaign,Desktop,103.220.63.86,2001-05-15T01:05:05.000000
5406,natal_campaign,Desktop,25.225.195.155,2012-12-15T17:23:26.000000
4648,imlek_campaign,IOS,191.104.167.9,1979-03-29T19:11:53.000000
7482,natal_campaign,Android,166.254.194.106,2005-09-26T13:29:54.000000
1197,natal_campaign,IOS,115.71.104.35,2001-08-25T21:10:38.000000
6802,natal_campaign,IOS,13.107.166.228,2005-11-01T15:31:16.000000
960,lebaran_campaign,Desktop,117.235.95.117,2019-02-08T01:37:10.000000
895,natal_campaign,Desktop,121.41.28.88,2012-07-01T21:36:47.000000
8636,imlek_campaign,Desktop,70.253.112.161,2003-05-04T00:06:47.000000
9751,lebaran_campaign,IOS,189.11.221.131,1978-04-11T11:13:55.000000
7260,lebaran_campaign,Desktop,65.23.210.222,2017-09-04T21:32:13.000000
2009,imlek_campaign,Android,199.160.231.232,1992-11-24T23:25:40.000000
76,natal_campaign,IOS,221.86.233.133,1972-10-06T01:55:31.000000
4245,lebaran_campaign,IOS,193.90.171.155,2011-11-28T01:10:08.000000
5485,imlek_campaign,Android,183.137.91.90,1996-04-30T14:46:47.000000
4781,natal_campaign,Android,178.155.209.244,2023-07-01T21:16:16.000000
2016,natal_campaign,Desktop,135.231.0.44,2008-11-21T02:43:32.000000
1025,imlek_campaign,IOS,32.232.108.141,2007-12-30T09:01:00.000000
8156,natal_campaign,Desktop,115.171.230.166,1980-08-25T15:11:40.000000
5236,lebaran_campaign,IOS,119.125.82.202,1982-03-10T04:43:21.000000
5938,natal_campaign,Desktop,71.236.206.158,1996-04-08T00:22:26.000000
1248,natal_campaign,Android,81.88.97.87,1980-09-25T14:31:51.000000
609,lebaran_campaign,Android,218.15.23.28,2012-10-22T20:18:39.000000
580,imlek_campaign,Android,63.151.91.17,1971-04-28T10:18:00.000000
4026,lebaran_campaign,IOS,184.194.108.249,2017-04-10T10:55:22.000000
1598,natal_campaign,Android,171.88.66.12,1992-10-09T17:32:23.000000
9597,imlek_campaign,IOS,202.101.96.68,1981-10-06T12:42:09.000000
6979,lebaran_campaign,Desktop,102.29.151.174,2014-02-02T09:15:53.000000
3655,natal_campaign,IOS,219.9.121.216,2000-08-20T12:47:54.000000
4505,lebaran_campaign,IOS,64.104.149.232,2023-07-27T06:36:23.000000
4132,lebaran_campaign,Android,61.116.119.230,1971-07-13T02:47:59.000000
5815,imlek_campaign,Android,118.41.232.227,1975-08-22T16:17:56.000000
5989,imlek_campaign,Desktop,171.45.93.86,1999-09-24T01:43:23.000000
7383,imlek_campaign,Android,68.146.198.166,2006-09-24T15:00:13.000000
5347,imlek_campaign,Desktop,118.235.19.226,2004-03-21T12:37:48.000000
4767,imlek_campaign,Android,77.132.250.105,2023-05-07T13:01:27.000000
7817,lebaran_campaign,Desktop,15.125.29.51,2023-09-08T12:09:26.000000
6491,imlek_campaign,Desktop,188.12.170.231,1989-05-27T17:42:59.000000
1876,lebaran_campaign,Desktop,51.3.102.128,2009-03-31T03:48:33.000000
5548,lebaran_campaign,Android,5.76.170.94,2017-04-11T03:42:23.000000
4742,imlek_campaign,Android,145.135.160.62,1998-11-06T05:38:25.000000
3637,lebaran_campaign,IOS,193.82.101.70,2010-05-23T05:31:59.000000
4422,lebaran_campaign,Android,42.188.210.3,2012-07-18T19:32:55.000000
5370,lebaran_campaign,Desktop,45.119.111.122,1990-11-14T20:39:33.000000
7678,natal_campaign,Android,64.230.36.76,1982-05-31T11:27:27.000000
427,natal_campaign,Desktop,111.239.123.81,1988-11-12T18:21:42.000000
3556,lebaran_campaign,Android,186.75.192.185,2008-12-18T17:20:22.000000
9042,natal_campaign,Desktop,176.172.36.146,1983-10-29T01:06:53.000000
3492,imlek_campaign,Android,141.10.4.253,2017-04-05T03:02:36.000000
2275,lebaran_campaign,Android,93.222.86.51,2002-02-01T05:07:25.000000
780,natal_campaign,Desktop,118.59.233.139,1992-01-17T05:47:16.000000
873,lebaran_campaign,Android,55.21.183.237,1992-10-14T22:13:14.000000
640,natal_campaign,Android,201.60.87.152,1987-07-07T17:48:09.000000
